gauge_id,cluster
hysets_05EE009,0
hysets_05EE915,7
hysets_05EF004,0
hysets_05EF005,0
hysets_05EF006,0
hysets_05EG004,0
hysets_05EG006,10
hysets_05EG008,0
hysets_05FA001,0
hysets_05FA011,6
hysets_05FA012,0
hysets_05FA014,0
hysets_05FA018,10
hysets_05FA019,7
hysets_05FA022,0
hysets_05FA024,0
hysets_05FA025,6
hysets_05FB002,0
hysets_05FC002,10
hysets_05FC003,10
hysets_05FC004,10
hysets_05FC005,10
hysets_05FC007,10
hysets_05FD005,0
hysets_05FE002,0
hysets_05FE005,0
hysets_05FF003,0
hysets_05GA008,0
hysets_05GA010,10
hysets_05GA012,10
hysets_05GB004,5
hysets_05GC007,0
hysets_05GD002,0
hysets_05GF001,6
hysets_05GF002,6
hysets_05GG010,0
hysets_05HA015,10
hysets_05HD036,10
hysets_05HE001,10
hysets_05HG021,10
hysets_05HH002,0
hysets_05HH003,0
hysets_05JA003,10
hysets_05JA005,5
hysets_05JA006,1
hysets_05JB004,10
hysets_05JB007,10
hysets_05JC004,10
hysets_05JC007,10
hysets_05JE002,0
hysets_05JF011,0
hysets_05JF014,0
hysets_05JG001,10
hysets_05JG013,10
hysets_05JH005,0
hysets_05JJ009,0
hysets_05JK008,0
hysets_05JL002,0
hysets_05JM010,0
hysets_05KB003,0
hysets_05KB006,0
hysets_05KB011,0
hysets_05KC001,0
hysets_05KE005,0
hysets_05KE007,0
hysets_05KE010,2
hysets_05KF001,6
hysets_05KG007,7
hysets_05KH007,6
hysets_05KJ014,6
hysets_05LA003,0
hysets_05LA006,0
hysets_05LB004,0
hysets_05LB006,0
hysets_05LB008,6
hysets_05LB010,6
hysets_05LC001,6
hysets_05LC004,2
hysets_05LD001,6
hysets_05LD003,6
hysets_05LE004,6
hysets_05LE005,6
hysets_05LE006,0
hysets_05LE008,6
hysets_05LE010,6
hysets_05LE011,0
hysets_05LG003,6
hysets_05LG004,6
hysets_05LG006,6
hysets_05LH005,7
hysets_05LJ005,6
hysets_05LJ007,6
hysets_05LJ011,0
hysets_05LJ027,6
hysets_05LJ045,0
hysets_05LL013,0
hysets_05LL014,0
hysets_05LL015,6
hysets_05LL021,10
hysets_05LL027,6
hysets_05LL028,10
hysets_05MA020,0
hysets_05MA021,0
hysets_05MA022,0
hysets_05MA025,0
hysets_05MC001,0
hysets_05MC002,0
hysets_05MC003,0
hysets_05MC004,0
hysets_05MD005,6
hysets_05MD007,6
hysets_05MD010,0
hysets_05ME003,6
hysets_05ME005,0
hysets_05ME007,0
hysets_05ME009,0
hysets_05ME010,0
hysets_05MF001,6
hysets_05MF008,6
hysets_05MF024,2
hysets_05MG001,0
hysets_05MG003,10
hysets_05MH006,0
hysets_05MH007,6
hysets_05MH008,0
hysets_05NB033,0
hysets_05NB035,10
hysets_05NB039,0
hysets_05ND011,10
hysets_05NE003,0
hysets_05NF002,0
hysets_05NF006,0
hysets_05NF008,2
hysets_05NF010,0
hysets_05NF013,0
hysets_05NF015,0
hysets_05NG010,0
hysets_05NG012,10
hysets_05NG019,10
hysets_05NG020,10
hysets_05NG027,10
hysets_05OA007,0
hysets_05OA008,10
hysets_05OB010,0
hysets_05OB016,0
hysets_05OB021,0
hysets_05OC016,10
hysets_05OC019,10
hysets_05OC022,0
hysets_05OC024,0
hysets_05OC025,10
hysets_05OD004,6
hysets_05OD028,10
hysets_05OE004,6
hysets_05OE006,10
hysets_05OE007,6
hysets_05OE009,10
hysets_05OE010,0
hysets_05OE014,0
hysets_05OE015,6
hysets_05OF009,0
hysets_05OF011,0
hysets_05OF014,10
hysets_05OF015,10
hysets_05OF017,0
hysets_05OF018,0
hysets_05OF020,0
hysets_05OF022,10
hysets_05OF024,0
hysets_05OF026,0
hysets_05OJ008,0
hysets_05OJ016,0
hysets_05OJ017,0
hysets_05PA006,2
hysets_05PB014,2
hysets_05PB015,6
hysets_05PB018,6
hysets_05PC011,6
hysets_05PC016,0
hysets_05PC022,6
hysets_05PC023,6
hysets_05PE028,2
hysets_05PH003,6
hysets_05PJ001,2
hysets_05QA002,2
hysets_05QA004,2
hysets_05QC003,2
hysets_05QC006,6
hysets_05QE008,7
hysets_05QE009,2
hysets_05QE012,2
hysets_05RA001,2
hysets_05RB003,2
hysets_05SA002,6
hysets_05SC002,0
hysets_05SD003,0
hysets_05SD004,0
hysets_05TD001,7
hysets_05TE002,2
hysets_05TF002,2
hysets_05TG002,2
hysets_05TG003,2
hysets_05TG006,2
hysets_05UA003,2
hysets_05UF004,2
hysets_05UG001,2
hysets_05UH001,2
hysets_05UH002,2
hysets_06006000,2
hysets_06008000,2
hysets_06011000,8
hysets_06013500,2
hysets_06014000,7
hysets_06014500,6
hysets_06015500,6
hysets_06019000,8
hysets_06019500,2
hysets_06021000,2
hysets_06021500,2
hysets_06022000,7
hysets_06023100,4
hysets_06024000,10
hysets_06024450,6
hysets_06024500,2
hysets_06024510,2
hysets_06024540,6
hysets_06024580,6
hysets_06024590,2
hysets_06025250,2
hysets_06025270,6
hysets_06025480,2
hysets_06025500,2
hysets_06025800,2
hysets_06026000,2
hysets_06026400,2
hysets_06026500,2
hysets_06029000,5
hysets_06033000,6
hysets_06034500,2
hysets_06035000,2
hysets_06036650,2
hysets_06036905,6
hysets_06037000,6
hysets_06037100,6
hysets_06037500,6
hysets_06040000,2
hysets_06040300,2
hysets_06043000,2
hysets_06043500,2
hysets_06044100,2
hysets_06044200,2
hysets_06044300,2
hysets_06044400,2
hysets_06044500,2
hysets_06045000,2
hysets_06045500,2
hysets_06046300,0
hysets_06046500,6
hysets_06047000,6
hysets_06047500,2
hysets_06048000,6
hysets_06048500,6
hysets_06048600,2
hysets_06048700,6
hysets_06049000,6
hysets_06050200,2
hysets_06050500,7
hysets_06050700,2
hysets_06051000,2
hysets_06051200,0
hysets_06051500,0
hysets_06052500,2
hysets_06053000,8
hysets_06054500,2
hysets_06055500,2
hysets_06058502,2
hysets_06058900,2
hysets_06061500,2
hysets_06061900,6
hysets_06062500,6
hysets_06062750,2
hysets_06063000,6
hysets_06064100,2
hysets_06064150,2
hysets_06071100,6
hysets_06071300,6
hysets_06073000,2
hysets_06073500,6
hysets_06076000,2
hysets_06076500,2
hysets_06076690,2
hysets_06077200,2
hysets_06077500,2
hysets_06078230,2
hysets_06078250,6
hysets_06078260,2
hysets_06078270,2
hysets_06078500,6
hysets_06079000,6
hysets_06084000,1
hysets_06085800,2
hysets_06088200,7
hysets_06089000,2
hysets_06090500,2
hysets_06090570,8
hysets_06090610,2
hysets_06090720,2
hysets_06091000,2
hysets_06091700,6
hysets_06092000,2
hysets_06092500,2
hysets_06093200,2
hysets_06098100,2
hysets_06098500,2
hysets_06099000,2
hysets_06101200,10
hysets_06101560,10
hysets_06102000,2
hysets_06102500,2
hysets_06108000,2
hysets_06108800,10
hysets_06109750,2
hysets_06109780,2
hysets_06109800,6
hysets_06110000,2
hysets_06111000,10
hysets_06112100,2
hysets_06114500,2
hysets_06114700,2
hysets_06115270,4
hysets_06115350,10
hysets_06118500,6
hysets_06120000,2
hysets_06120500,2
hysets_06122000,2
hysets_06122800,2
hysets_06123030,2
hysets_06125700,2
hysets_06126470,8
hysets_06127600,2
hysets_06130000,4
hysets_06130500,2
hysets_06130650,10
hysets_06130700,10
hysets_06131000,10
hysets_06131120,5
hysets_06131200,10
hysets_06137400,2
hysets_06137570,2
hysets_06137580,6
hysets_06139500,10
hysets_06139900,2
hysets_06141600,8
hysets_06142400,8
hysets_06154400,2
hysets_06154410,6
hysets_06154430,2
hysets_06154490,4
hysets_06154500,6
hysets_06154550,10
hysets_06164590,2
hysets_06164615,6
hysets_06164630,4
hysets_06164800,10
hysets_06166000,6
hysets_06167500,6
hysets_06169600,10
hysets_06170080,4
hysets_06170200,10
hysets_06175000,10
hysets_06175540,5
hysets_06176500,10
hysets_06177400,5
hysets_06177500,10
hysets_06177650,4
hysets_06177825,10
hysets_06185110,0
hysets_06186500,7
hysets_06187550,2
hysets_06187900,2
hysets_06187910,2
hysets_06187915,2
hysets_06187950,2
hysets_06188000,2
hysets_06189000,6
hysets_06191000,2
hysets_06191500,2
hysets_06191800,2
hysets_06192500,2
hysets_06193000,2
hysets_06193500,6
hysets_06194000,6
hysets_06195600,6
hysets_06197500,2
hysets_06198000,2
hysets_06200000,2
hysets_06200500,2
hysets_06201000,6
hysets_06202510,2
hysets_06202600,2
hysets_06202610,2
hysets_06204300,7
hysets_06204500,2
hysets_06205000,2
hysets_06206000,10
hysets_06206500,2
hysets_06207500,2
hysets_06207507,4
hysets_06207540,4
hysets_06207800,1
hysets_06207850,1
hysets_06207870,1
hysets_06207900,6
hysets_06208400,6
hysets_06208500,2
hysets_06208800,2
hysets_06209010,7
hysets_06209500,2
hysets_06211000,2
hysets_06211500,2
hysets_06213500,2
hysets_06214000,6
hysets_06214500,2
hysets_06215000,2
hysets_06216000,6
hysets_06216500,3
hysets_06216900,8
hysets_06217700,10
hysets_06217750,4
hysets_06217950,5
hysets_06220500,2
hysets_06221400,7
hysets_06221500,2
hysets_06222000,2
hysets_06222700,2
hysets_06224000,2
hysets_06228350,2
hysets_06229900,2
hysets_06230500,2
hysets_06231600,2
hysets_06232000,2
hysets_06232500,2
hysets_06233500,2
hysets_06235000,8
hysets_06239000,8
hysets_06251500,7
hysets_06255500,2
hysets_06256000,6
hysets_06256800,6
hysets_06256900,6
hysets_06257000,6
hysets_06259500,10
hysets_06260000,2
hysets_06260500,2
hysets_06262000,2
hysets_06265337,2
hysets_06265800,2
hysets_06266000,6
hysets_06267000,6
hysets_06267400,10
hysets_06268500,7
hysets_06270000,6
hysets_06270450,6
hysets_06271000,2
hysets_06271500,10
hysets_06272500,2
hysets_06273000,2
hysets_06274500,2
hysets_06274800,2
hysets_06274810,2
hysets_06277950,7
hysets_06278000,2
hysets_06278300,2
hysets_06279795,2
hysets_06279850,2
hysets_06280000,2
hysets_06284200,2
hysets_06285500,7
hysets_06286250,7
hysets_06286258,4
hysets_06286260,2
hysets_06286270,2
hysets_06286350,2
hysets_06286370,2
hysets_06286395,2
hysets_06287500,6
hysets_06288000,8
hysets_06288600,2
hysets_06288700,2
hysets_06288975,6
hysets_06288990,2
hysets_06289000,2
hysets_06289100,6
hysets_06289800,2
hysets_06289870,6
hysets_06290000,6
hysets_06290500,2
hysets_06291000,8
hysets_06291200,2
hysets_06291500,2
hysets_06293500,2
hysets_06294000,2
hysets_06294600,5
hysets_06294690,5
hysets_06294940,5
hysets_06294950,4
hysets_06294995,5
hysets_06295000,2
hysets_06295100,0
hysets_06295250,8
hysets_06296000,10
hysets_06296100,5
hysets_06296120,2
hysets_06296500,2
hysets_06297000,2
hysets_06297480,2
hysets_06298480,2
hysets_06298490,2
hysets_06299480,2
hysets_06299490,2
hysets_06299500,2
hysets_06300500,2
hysets_06300900,2
hysets_06301000,2
hysets_06301480,2
hysets_06301485,2
hysets_06301490,2
hysets_06303000,7
hysets_06306100,6
hysets_06306300,2
hysets_06307525,0
hysets_06307528,4
hysets_06307560,6
hysets_06307600,5
hysets_06307717,5
hysets_06307740,8
hysets_06307990,2
hysets_06308400,6
hysets_06309075,5
hysets_06309200,6
hysets_06309260,6
hysets_06309270,2
hysets_06309280,2
hysets_06309450,6
hysets_06309460,6
hysets_06311000,2
hysets_06311500,2
hysets_06313000,6
hysets_06313180,6
hysets_06313400,2
hysets_06313950,2
hysets_06314000,2
hysets_06314500,2
hysets_06315480,6
hysets_06315490,2
hysets_06315500,2
hysets_06317300,2
hysets_06317340,6
hysets_06319470,2
hysets_06319480,2
hysets_06319500,2
hysets_06320200,2
hysets_06321100,2
hysets_06321500,2
hysets_06324500,2
hysets_06324710,6
hysets_06325500,10
hysets_06326300,10
hysets_06326500,6
hysets_06326555,5
hysets_06326600,5
hysets_06326850,10
hysets_06326952,4
hysets_06327450,7
hysets_06327500,2
hysets_06328200,5
hysets_06329200,5
hysets_06329500,2
hysets_06329597,10
hysets_06331500,10
hysets_06331680,10
hysets_06331850,0
hysets_06332515,10
hysets_06332770,0
hysets_06334000,10
hysets_06334500,10
hysets_06334630,10
hysets_06335000,10
hysets_06335500,10
hysets_06335750,10
hysets_06336000,10
hysets_06336447,10
hysets_06336500,5
hysets_06336600,10
hysets_06337000,10
hysets_06339100,10
hysets_06339180,0
hysets_06339300,10
hysets_06339500,10
hysets_06339560,10
hysets_06339900,10
hysets_06340200,10
hysets_06340500,10
hysets_06340520,10
hysets_06340524,10
hysets_06340528,10
hysets_06340536,0
hysets_06340540,10
hysets_06340780,10
hysets_06340890,0
hysets_06342040,0
hysets_06342100,10
hysets_06342200,0
hysets_06342230,0
hysets_06342450,10
hysets_06342850,10
hysets_06342900,10
hysets_06342970,0
hysets_06343000,10
hysets_06344300,10
hysets_06344600,10
hysets_06344610,10
hysets_06345000,10
hysets_06347000,10
hysets_06347100,10
hysets_06347500,10
hysets_06349900,0
hysets_06349930,0
hysets_06350000,10
hysets_06351000,10
hysets_06351200,10
hysets_06351680,10
hysets_06352000,10
hysets_06352300,10
hysets_06352500,10
hysets_06353000,10
hysets_06354000,10
hysets_06354500,10
hysets_06354580,10
hysets_06354825,10
hysets_06354882,10
hysets_06356000,4
hysets_06356500,10
hysets_06359000,10
hysets_06359500,10
hysets_06360000,10
hysets_06360500,10
hysets_06361000,10
hysets_06364700,6
hysets_06365300,4
hysets_06376300,4
hysets_06400497,2
hysets_06400875,6
hysets_06402990,2
hysets_06402995,2
hysets_06404000,2
hysets_06404800,6
hysets_06404998,2
hysets_06405000,2
hysets_06405500,6
hysets_06405800,2
hysets_06406000,2
hysets_06406920,2
hysets_06408700,7
hysets_06408860,6
hysets_06409000,6
hysets_06413200,7
hysets_06413650,2
hysets_06413800,4
hysets_06422500,2
hysets_06423010,2
hysets_06424000,6
hysets_06425720,6
hysets_06425750,4
hysets_06425780,4
hysets_06425900,4
hysets_06426100,6
hysets_06426400,10
hysets_06428000,2
hysets_06429905,2
hysets_06430850,2
hysets_06430898,6
hysets_06436156,6
hysets_06436165,6
hysets_06436170,6
hysets_06436180,6
hysets_06436190,6
hysets_06436198,6
hysets_06436500,6
hysets_06436700,10
hysets_06437020,6
hysets_06437200,2
hysets_06437400,2
hysets_06437500,2
hysets_06439000,10
hysets_06440200,6
hysets_06441000,10
hysets_06441500,10
hysets_06442000,6
hysets_06442500,6
hysets_06442718,8
hysets_06442900,10
hysets_06444000,8
hysets_06445000,6
hysets_06445590,6
hysets_06445685,6
hysets_06445700,2
hysets_06445980,8
hysets_06446000,6
hysets_06446100,8
hysets_06446500,6
hysets_06447000,6
hysets_06447230,8
hysets_06447450,6
hysets_06447500,8
hysets_06448000,8
hysets_06452000,10
hysets_06452320,6
hysets_06453255,10
hysets_06453500,10
hysets_06453600,10
hysets_06459175,8
hysets_06459200,1
hysets_06460900,10
hysets_06463500,2
hysets_06464000,10
hysets_06464100,8
hysets_06464500,10
hysets_06464900,10
hysets_06465310,8
hysets_06465440,8
hysets_06465680,8
hysets_06466500,6
hysets_06467600,10
hysets_06467900,10
hysets_06468000,0
hysets_06468170,0
hysets_06468250,0
hysets_06468500,0
hysets_06469400,0
hysets_06469500,0
hysets_06471200,10
hysets_06472000,6
hysets_06472500,0
hysets_06473000,6
hysets_06473500,0
hysets_06473700,0
hysets_06474000,10
hysets_06474300,10
hysets_06475000,6
hysets_06476000,6
hysets_06476500,10
hysets_06477000,6
hysets_06477150,10
hysets_06477500,10
hysets_06478000,6
hysets_06478052,10
hysets_06478390,10
hysets_06478420,10
hysets_06478500,6
hysets_06478513,6
hysets_06478514,8
hysets_06478518,6
hysets_06478535,6
hysets_06478540,10
hysets_06478690,10
hysets_06479215,10
hysets_06479515,10
hysets_06479529,10
hysets_06479640,10
hysets_06479910,10
hysets_06479928,10
hysets_06479980,10
hysets_06480400,10
hysets_06480650,10
hysets_06481500,10
hysets_06482610,10
hysets_06482848,10
hysets_06483270,10
hysets_06483290,10
hysets_06483500,10
hysets_06484000,10
hysets_06485500,10
hysets_06485696,10
hysets_06599900,2
hysets_06600000,10
hysets_06600100,2
hysets_06600500,10
hysets_06600900,2
hysets_06601000,2
hysets_06601100,10
hysets_06602020,2
hysets_06603000,10
hysets_06603500,2
hysets_06604100,6
hysets_06604400,6
hysets_06604440,10
hysets_06605000,6
hysets_06605600,10
hysets_06605850,6
hysets_06606600,10
hysets_06606700,10
hysets_06607000,10
hysets_06607200,2
hysets_06607500,6
hysets_06608000,10
hysets_06608500,2
hysets_06609000,10
hysets_06609200,10
hysets_06609500,2
hysets_06609590,10
hysets_06609600,6
hysets_06610520,10
hysets_06610732,2
hysets_06610770,6
hysets_06610788,2
hysets_06611000,6
hysets_06611700,2
hysets_06614800,2
hysets_06615000,2
hysets_06616000,2
hysets_06619420,0
hysets_06620400,2
hysets_06622700,2
hysets_06623800,2
hysets_06623900,2
hysets_06627300,2
hysets_06627600,2
hysets_06628700,2
hysets_06628750,2
hysets_06628800,6
hysets_06630300,0
hysets_06630330,5
hysets_06630480,2
hysets_06634600,6
hysets_06634990,10
hysets_06637550,2
hysets_06637600,2
hysets_06637700,2
hysets_06637750,2
hysets_06637800,2
hysets_06642650,0
hysets_06644000,10
hysets_06645150,6
hysets_06645160,6
hysets_06645161,6
hysets_06645164,6
hysets_06645166,6
hysets_06645174,2
hysets_06646280,6
hysets_06646300,6
hysets_06647800,6
hysets_06647810,6
hysets_06647890,6
hysets_06647900,6
hysets_06650500,6
hysets_06653100,6
hysets_06654510,6
hysets_06654520,6
hysets_06654550,0
hysets_06655000,2
hysets_06664490,6
hysets_06664900,7
hysets_06666500,0
hysets_06667060,1
hysets_06667200,6
hysets_06668200,0
hysets_06669100,3
hysets_06669850,8
hysets_06681500,7
hysets_06694400,2
hysets_06694700,2
hysets_06696980,2
hysets_06697200,2
hysets_06697450,2
hysets_06698000,7
hysets_06699005,2
hysets_06700500,7
hysets_06701620,6
hysets_06701970,4
hysets_06706600,3
hysets_06708800,6
hysets_06709000,6
hysets_06709500,6
hysets_06709530,6
hysets_06710150,6
hysets_06710245,2
hysets_06710385,2
hysets_06710500,2
hysets_06710992,0
hysets_06712000,0
hysets_06712500,4
hysets_06714400,2
hysets_06717400,2
hysets_06718000,2
hysets_06718300,2
hysets_06718500,2
hysets_06718550,2
hysets_06719505,2
hysets_06719725,6
hysets_06720780,0
hysets_06721500,2
hysets_06722000,2
hysets_06722500,2
hysets_06722900,2
hysets_06723400,2
hysets_06724000,2
hysets_06724500,2
hysets_06725100,2
hysets_06725500,2
hysets_06726900,6
hysets_06727500,6
hysets_06729300,2
hysets_06730300,6
hysets_06731800,2
hysets_06732000,2
hysets_06732300,2
hysets_06734500,8
hysets_06736000,2
hysets_06739500,6
hysets_06741000,6
hysets_06743500,6
hysets_06746100,2
hysets_06748200,2
hysets_06748510,2
hysets_06748530,2
hysets_06748600,2
hysets_06753400,2
hysets_06753990,2
hysets_06755000,6
hysets_06755800,2
hysets_06755840,2
hysets_06755860,2
hysets_06755880,2
hysets_06755950,2
hysets_06757600,4
hysets_06758100,4
hysets_06758300,10
hysets_06759000,4
hysets_06771000,2
hysets_06772000,2
hysets_06777000,8
hysets_06782000,5
hysets_06782500,10
hysets_06783500,4
hysets_06784000,8
hysets_06784500,10
hysets_06784800,7
hysets_06785500,8
hysets_06787000,8
hysets_06788988,4
hysets_06791500,10
hysets_06791750,10
hysets_06791800,10
hysets_06792000,10
hysets_06794000,6
hysets_06795500,2
hysets_06796973,10
hysets_06797500,6
hysets_06798000,10
hysets_06798300,10
hysets_06798500,10
hysets_06798800,2
hysets_06799000,10
hysets_06799080,10
hysets_06799100,10
hysets_06799230,2
hysets_06799350,10
hysets_06799385,2
hysets_06799450,10
hysets_06799500,2
hysets_06800000,2
hysets_06800500,10
hysets_06801180,6
hysets_06803450,2
hysets_06803510,2
hysets_06803520,6
hysets_06803530,2
hysets_06804000,2
hysets_06804500,4
hysets_06804700,2
hysets_06804900,2
hysets_06805000,10
hysets_06806000,2
hysets_06806500,2
hysets_06807320,4
hysets_06807410,2
hysets_06808000,2
hysets_06808200,2
hysets_06808500,2
hysets_06809000,10
hysets_06809210,2
hysets_06809500,2
hysets_06809900,2
hysets_06810000,2
hysets_06810500,10
hysets_06811000,10
hysets_06811500,6
hysets_06811840,6
hysets_06813000,2
hysets_06814000,6
hysets_06814500,2
hysets_06815000,6
hysets_06815500,2
hysets_06815555,8
hysets_06815575,2
hysets_06815600,2
hysets_06816000,2
hysets_06817000,2
hysets_06817500,10
hysets_06817700,6
hysets_06818200,2
hysets_06818498,2
hysets_06818750,6
hysets_06818900,10
hysets_06819185,6
hysets_06819190,4
hysets_06820000,10
hysets_06820410,2
hysets_06820500,6
hysets_06821000,6
hysets_06821065,4
hysets_06821080,6
hysets_06821190,6
hysets_06821280,10
hysets_06823500,1
hysets_06825000,4
hysets_06825500,4
hysets_06827000,0
hysets_06828490,5
hysets_06835000,8
hysets_06836500,7
hysets_06837300,1
hysets_06839000,1
hysets_06840000,8
hysets_06840500,10
hysets_06841000,10
hysets_06841500,2
hysets_06844000,4
hysets_06844210,4
hysets_06844900,2
hysets_06845000,10
hysets_06845110,4
hysets_06845200,2
hysets_06846000,10
hysets_06846300,2
hysets_06846500,2
hysets_06847000,2
hysets_06847500,2
hysets_06847900,2
hysets_06850000,0
hysets_06850200,8
hysets_06851000,4
hysets_06851500,4
hysets_06853100,4
hysets_06853800,6
hysets_06855800,6
hysets_06855900,4
hysets_06858500,2
hysets_06859500,4
hysets_06860000,10
hysets_06860500,10
hysets_06861000,10
hysets_06862500,10
hysets_06863300,2
hysets_06863500,2
hysets_06863900,0
hysets_06863990,4
hysets_06867000,2
hysets_06867500,4
hysets_06868000,10
hysets_06868400,2
hysets_06868500,10
hysets_06868700,2
hysets_06869950,6
hysets_06870300,10
hysets_06871000,2
hysets_06871500,2
hysets_06871900,4
hysets_06872300,2
hysets_06873000,10
hysets_06873500,0
hysets_06873700,4
hysets_06875800,2
hysets_06876440,2
hysets_06876700,2
hysets_06877500,2
hysets_06878000,6
hysets_06878500,2
hysets_06879000,2
hysets_06879200,6
hysets_06879650,6
hysets_06879900,2
hysets_06880000,2
hysets_06880500,2
hysets_06880800,2
hysets_06881000,2
hysets_06881200,2
hysets_06881500,10
hysets_06882000,2
hysets_06882510,2
hysets_06882900,2
hysets_06883000,2
hysets_06883570,2
hysets_06883940,2
hysets_06884000,2
hysets_06884025,2
hysets_06884200,2
hysets_06884400,2
hysets_06884500,10
hysets_06885000,4
hysets_06885500,6
hysets_06886000,10
hysets_06888000,6
hysets_06888300,10
hysets_06888345,2
hysets_06888500,6
hysets_06888925,4
hysets_06889100,10
hysets_06889120,10
hysets_06889140,10
hysets_06889160,6
hysets_06889170,4
hysets_06889180,10
hysets_06889200,6
hysets_06889500,6
hysets_06889580,6
hysets_06889635,4
hysets_06889640,4
hysets_06889690,4
hysets_06889700,6
hysets_06890100,6
hysets_06890400,2
hysets_06890500,10
hysets_06890600,2
hysets_06891260,6
hysets_06891486,8
hysets_06891488,4
hysets_06891490,4
hysets_06891810,6
hysets_06892000,6
hysets_06892360,6
hysets_06892490,2
hysets_06892513,2
hysets_06893080,6
hysets_06893100,6
hysets_06893150,6
hysets_06893300,2
hysets_06893390,2
hysets_06893500,6
hysets_06893557,2
hysets_06893564,4
hysets_06893578,2
hysets_06893600,4
hysets_06893620,6
hysets_06893670,6
hysets_06893790,4
hysets_06893820,2
hysets_06893830,2
hysets_06893890,6
hysets_06893970,6
hysets_06894000,6
hysets_06894200,6
hysets_06894680,4
hysets_06895000,6
hysets_06896000,6
hysets_06896500,4
hysets_06897000,6
hysets_06897500,6
hysets_06897950,4
hysets_06898000,6
hysets_06898100,10
hysets_06898400,0
hysets_06898500,10
hysets_06899000,10
hysets_06899500,6
hysets_06899700,6
hysets_06900000,10
hysets_06900050,6
hysets_06901500,6
hysets_06902000,6
hysets_06902500,10
hysets_06903400,6
hysets_06903500,10
hysets_06903700,6
hysets_06904000,10
hysets_06906000,10
hysets_06906150,8
hysets_06906700,10
hysets_06906800,8
hysets_06907000,10
hysets_06907500,10
hysets_06908000,6
hysets_06908500,4
hysets_06909500,8
hysets_06910000,10
hysets_06910230,6
hysets_06910410,8
hysets_06910750,8
hysets_06910800,6
hysets_06911400,2
hysets_06911490,6
hysets_06911500,6
hysets_06911900,6
hysets_06912000,10
hysets_06914000,4
hysets_06914100,6
hysets_06914500,4
hysets_06914950,6
hysets_06914960,6
hysets_06915977,2
hysets_06916000,10
hysets_06916500,10
hysets_06916675,8
hysets_06917000,6
hysets_06917060,6
hysets_06917240,6
hysets_06917380,8
hysets_06917500,6
hysets_06917560,6
hysets_06917680,6
hysets_06918060,6
hysets_06918065,8
hysets_06918070,6
hysets_06918440,8
hysets_06918460,8
hysets_06918493,8
hysets_06918700,8
hysets_06918740,8
hysets_06918800,5
hysets_06919500,8
hysets_06919950,8
hysets_06920500,10
hysets_06921000,8
hysets_06921070,8
hysets_06921200,8
hysets_06921590,6
hysets_06921720,6
hysets_06921740,4
hysets_06921760,6
hysets_06922000,10
hysets_06922800,8
hysets_06923000,8
hysets_06923150,0
hysets_06923250,8
hysets_06923950,8
hysets_06924000,8
hysets_06925200,1
hysets_06926200,8
hysets_06927000,8
hysets_06927200,10
hysets_06927240,8
hysets_06927800,1
hysets_06928000,8
hysets_06928300,8
hysets_06928420,0
hysets_06928430,10
hysets_06928500,8
hysets_06928700,8
hysets_06929315,0
hysets_06930000,8
hysets_06930060,8
hysets_06931500,8
hysets_06932000,8
hysets_06933500,8
hysets_06934000,8
hysets_06935000,4
hysets_06935500,10
hysets_06935755,8
hysets_06935770,8
hysets_06935830,8
hysets_06935850,8
hysets_06935890,8
hysets_06935955,8
hysets_06935980,10
hysets_06935997,8
hysets_06936200,4
hysets_06936475,8
hysets_06936500,4
hysets_06AA001,0
hysets_06AA002,6
hysets_06AB001,2
hysets_06AB002,2
hysets_06AB003,6
hysets_06AC001,6
hysets_06AC006,0
hysets_06AD001,6
hysets_06AD006,6
hysets_06AD008,0
hysets_06AD010,6
hysets_06AD011,6
hysets_06AF001,7
hysets_06AF005,7
hysets_06AG001,2
hysets_06AG002,6
hysets_06BA002,2
hysets_06BB003,7
hysets_06BB004,2
hysets_06BB005,6
hysets_06BD001,2
hysets_06CD002,7
hysets_06DA002,7
hysets_06DA004,2
hysets_06DA005,2
hysets_06DC001,7
hysets_06FA001,7
hysets_06FB002,2
hysets_06FC001,2
hysets_06FD002,2
hysets_06GD001,7
hysets_06HB002,7
hysets_06JC002,2
hysets_06KC003,7
hysets_06LA001,7
hysets_06LC001,7
hysets_06LC003,2
hysets_06MA006,7
hysets_06OA007,7
hysets_07001910,8
hysets_07001985,8
hysets_07005000,0
hysets_07010022,8
hysets_07010030,8
hysets_07010035,8
hysets_07010044,4
hysets_07010055,8
hysets_07010061,8
hysets_07010070,8
hysets_07010075,8
hysets_07010082,8
hysets_07010086,8
hysets_07010090,8
hysets_07010094,8
hysets_07010097,4
hysets_07010155,4
hysets_07010180,8
hysets_07010208,8
hysets_07010350,8
hysets_07011500,8
hysets_07012000,8
hysets_07013000,8
hysets_07014000,8
hysets_07014500,8
hysets_07015000,8
hysets_07015720,8
hysets_07016500,8
hysets_07017115,10
hysets_07017200,8
hysets_07017500,1
hysets_07018000,8
hysets_07018100,8
hysets_07018500,8
hysets_07019000,8
hysets_07019072,8
hysets_07019090,8
hysets_07019120,8
hysets_07019150,8
hysets_07019175,8
hysets_07019185,8
hysets_07019195,8
hysets_07019220,8
hysets_07019317,8
hysets_07019690,0
hysets_07019790,8
hysets_07020270,6
hysets_07020550,8
hysets_07022500,1
hysets_07023000,1
hysets_07023500,1
hysets_07024000,1
hysets_07024200,8
hysets_07024300,1
hysets_07024500,1
